"workerid","nat","age","gender","race","region","gendComments","raceComments","genComments","name1","trialtype","content","qtype","context","prev","rhetorical","negevidential","posepist","surprise","indignation","comment","experiment","qtype2"
"S_239","Y","20s","F","CAU","SW",NA,"",NA,"Jacob","evenl","grain","evenq","c1","evenl-grain-c2",34,48,56,38,25,"","exp2a","evenq"
"S_253","Y","30s","M","ASI","MA",NA,"",NA,"Andrew","mnpi","give","evenq","c1","mnpi-give-c2",0,100,50,95,100,"","exp2a","evenq"
"S_253","Y","30s","M","ASI","MA",NA,"",NA,"Roy","snpi","anytime","evenpnq","c1","snpi-anytime-c2",65,100,85,95,95,"","exp2a","evenpnq"
"S_253","Y","30s","M","ASI","MA",NA,"",NA,"Matt","evenh","solve","pq","c1","evenh-solve-c2",70,5,0,25,0,"","exp2a","pq"
"S_253","Y","30s","M","ASI","MA",NA,"",NA,"Carrie","evenl","inkling","pnq","c1","evenl-inkling-c2",55,100,95,90,70,"","exp2a","pnq"
"S_369","Y","30s","M","CAU","nonUS",NA,"",NA,"Roy","snpi","anytime","evenq","c1","snpi-anytime-c2",25,40,53,35,25,"","exp2a","evenq"
"S_369","Y","30s","M","CAU","nonUS",NA,"",NA,"Alice","mnpi","lift","pnq","c1","mnpi-lift-c2",42,14,74,78,54,"","exp2a","pnq"
"S_369","Y","30s","M","CAU","nonUS",NA,"",NA,"Matt","evenh","solve","evenpnq","c1","evenh-solve-c2",53,68,72,41,22,"","exp2a","evenpnq"
"S_369","Y","30s","M","CAU","nonUS",NA,"",NA,"Carrie","evenl","inkling","pq","c1","evenl-inkling-c2",59,44,63,30,60,"","exp2a","pq"
"S_72","Y","20s","M","CAU","MW",NA,"",NA,"Andrew","mnpi","give","pnq","c1","mnpi-give-c2",0,90,95,85,65,"","exp2a","pnq"
"S_72","Y","20s","M","CAU","MW",NA,"",NA,"Matt","evenh","solve","evenpnq","c1","evenh-solve-c2",35,55,65,60,60,"","exp2a","evenpnq"
"S_72","Y","20s","M","CAU","MW",NA,"",NA,"Carrie","evenl","inkling","pq","c1","evenl-inkling-c2",15,75,70,20,80,"","exp2a","pq"
"S_72","Y","20s","M","CAU","MW",NA,"",NA,"Roy","snpi","anytime","evenq","c1","snpi-anytime-c2",30,35,70,80,65,"","exp2a","evenq"
"S_68","Y","20s","M","CAU","MW",NA,"",NA,"Roy","snpi","anytime","pq","c1","snpi-anytime-c2",80,20,65,40,25,"","exp2a","pq"
"S_68","Y","20s","M","CAU","MW",NA,"",NA,"Carrie","evenl","inkling","evenq","c1","evenl-inkling-c2",25,35,20,35,70,"","exp2a","evenq"
"S_68","Y","20s","M","CAU","MW",NA,"",NA,"Andrew","mnpi","give","evenpnq","c1","mnpi-give-c2",10,80,25,55,70,"","exp2a","evenpnq"
"S_68","Y","20s","M","CAU","MW",NA,"",NA,"Matt","evenh","solve","pnq","c1","evenh-solve-c2",70,20,70,40,5,"","exp2a","pnq"
"S_19","Y","30s","F","CAU","SO",NA,"",NA,"Lily","snpi","anything","pq","c1","snpi-anything-c2",100,21,100,74,36,"","exp2a","pq"
"S_19","Y","30s","F","CAU","SO",NA,"",NA,"Alice","mnpi","lift","evenpnq","c1","mnpi-lift-c2",98,31,97,66,35,"","exp2a","evenpnq"
"S_19","Y","30s","F","CAU","SO",NA,"",NA,"Sally","evenh","call","pnq","c1","evenh-call-c2",88,64,91,84,27,"","exp2a","pnq"
"S_19","Y","30s","F","CAU","SO",NA,"",NA,"Jacob","evenl","grain","evenq","c1","evenl-grain-c2",79,96,68,72,54,"","exp2a","evenq"
"S_265","N","20s","M","LAT","WE",NA,"",NA,"Andrew","mnpi","give","pq","c1","mnpi-give-c2",24,83,63,77,55,"","exp2a","pq"
"S_265","N","20s","M","LAT","WE",NA,"",NA,"Lily","snpi","anything","pnq","c1","snpi-anything-c2",78,15,62,86,40,"","exp2a","pnq"
"S_265","N","20s","M","LAT","WE",NA,"",NA,"Sally","evenh","call","evenq","c1","evenh-call-c2",73,88,64,57,71,"","exp2a","evenq"
"S_265","N","20s","M","LAT","WE",NA,"",NA,"Jacob","evenl","grain","evenpnq","c1","evenl-grain-c2",53,75,71,63,82,"","exp2a","evenpnq"
"S_121","Y","20s","M","CAU","MA",NA,"",NA,"Lily","snpi","anything","pq","c1","snpi-anything-c2",60,31,20,55,47,"","exp2a","pq"
"S_121","Y","20s","M","CAU","MA",NA,"",NA,"Carrie","evenl","inkling","evenq","c1","evenl-inkling-c2",29,54,46,57,81,"","exp2a","evenq"
"S_121","Y","20s","M","CAU","MA",NA,"",NA,"Alice","mnpi","lift","evenpnq","c1","mnpi-lift-c2",55,70,72,57,42,"","exp2a","evenpnq"
"S_121","Y","20s","M","CAU","MA",NA,"",NA,"Matt","evenh","solve","pnq","c1","evenh-solve-c2",57,62,34,54,39,"","exp2a","pnq"
"S_290","Y","20s","F","CAU","SO",NA,"",NA,"Lily","snpi","anything","pnq","c1","snpi-anything-c2",100,77,100,86,0,"","exp2a","pnq"
"S_290","Y","20s","F","CAU","SO",NA,"",NA,"Andrew","mnpi","give","pq","c1","mnpi-give-c2",31,19,82,60,18,"","exp2a","pq"
"S_290","Y","20s","F","CAU","SO",NA,"",NA,"Sally","evenh","call","evenq","c1","evenh-call-c2",0,82,79,76,71,"","exp2a","evenq"
"S_290","Y","20s","F","CAU","SO",NA,"",NA,"Carrie","evenl","inkling","evenpnq","c1","evenl-inkling-c2",12,100,68,18,71,"","exp2a","evenpnq"
"S_339","Y","40s","F","CAU","WE",NA,"",NA,"Jacob","evenl","grain","evenq","c1","evenl-grain-c2",32,91,63,36,58,"","exp2a","evenq"
"S_339","Y","40s","F","CAU","WE",NA,"",NA,"Andrew","mnpi","give","evenpnq","c1","mnpi-give-c2",19,76,43,41,60,"","exp2a","evenpnq"
"S_339","Y","40s","F","CAU","WE",NA,"",NA,"Sally","evenh","call","pnq","c1","evenh-call-c2",42,56,73,56,16,"","exp2a","pnq"
"S_339","Y","40s","F","CAU","WE",NA,"",NA,"Roy","snpi","anytime","pq","c1","snpi-anytime-c2",55,29,78,60,42,"","exp2a","pq"
"S_302","Y","20s","M","CAU","WE",NA,"",NA,"Jacob","evenl","grain","pnq","c1","evenl-grain-c2",83,93,93,95,14,"","exp2a","pnq"
"S_302","Y","20s","M","CAU","WE",NA,"",NA,"Roy","snpi","anytime","evenpnq","c1","snpi-anytime-c2",83,100,80,84,92,"","exp2a","evenpnq"
"S_302","Y","20s","M","CAU","WE",NA,"",NA,"Alice","mnpi","lift","evenq","c1","mnpi-lift-c2",84,95,95,94,67,"","exp2a","evenq"
"S_302","Y","20s","M","CAU","WE",NA,"",NA,"Matt","evenh","solve","pq","c1","evenh-solve-c2",90,94,89,35,4,"","exp2a","pq"
"S_133","Y","30s","M","CAU","MA",NA,"",NA,"Jacob","evenl","grain","evenq","c1","evenl-grain-c2",64,89,97,93,42,"","exp2a","evenq"
"S_133","Y","30s","M","CAU","MA",NA,"",NA,"Alice","mnpi","lift","evenpnq","c1","mnpi-lift-c2",98,96,99,98,41,"","exp2a","evenpnq"
"S_133","Y","30s","M","CAU","MA",NA,"",NA,"Sally","evenh","call","pnq","c1","evenh-call-c2",98,97,83,63,1,"","exp2a","pnq"
"S_133","Y","30s","M","CAU","MA",NA,"",NA,"Roy","snpi","anytime","pq","c1","snpi-anytime-c2",81,16,78,57,0,"","exp2a","pq"
"S_79","Y","60s","F","CAU","MW",NA,"",NA,"Carrie","evenl","inkling","evenpnq","c1","evenl-inkling-c2",93,92,61,90,53,"","exp2a","evenpnq"
"S_79","Y","60s","F","CAU","MW",NA,"",NA,"Sally","evenh","call","evenq","c1","evenh-call-c2",87,88,65,84,48,"","exp2a","evenq"
"S_79","Y","60s","F","CAU","MW",NA,"",NA,"Andrew","mnpi","give","pq","c1","mnpi-give-c2",88,56,67,83,55,"","exp2a","pq"
"S_79","Y","60s","F","CAU","MW",NA,"",NA,"Lily","snpi","anything","pnq","c1","snpi-anything-c2",92,79,96,95,62,"","exp2a","pnq"
"S_294","Y","20s","F","CAU","MA",NA,"",NA,"Carrie","evenl","inkling","pnq","c1","evenl-inkling-c2",100,12,92,100,90,"","exp2a","pnq"
"S_294","Y","20s","F","CAU","MA",NA,"",NA,"Lily","snpi","anything","evenpnq","c1","snpi-anything-c2",100,80,100,100,38,"","exp2a","evenpnq"
"S_294","Y","20s","F","CAU","MA",NA,"",NA,"Sally","evenh","call","pq","c1","evenh-call-c2",100,29,100,100,58,"","exp2a","pq"
"S_294","Y","20s","F","CAU","MA",NA,"",NA,"Alice","mnpi","lift","evenq","c1","mnpi-lift-c2",27,85,100,100,100,"","exp2a","evenq"
"S_31","Y","50s","F","CAU","WE",NA,"",NA,"Matt","evenh","solve","pq","c1","evenh-solve-c2",43,30,77,37,59,"","exp2a","pq"
"S_31","Y","50s","F","CAU","WE",NA,"",NA,"Alice","mnpi","lift","evenq","c1","mnpi-lift-c2",9,64,6,3,85,"","exp2a","evenq"
"S_31","Y","50s","F","CAU","WE",NA,"",NA,"Roy","snpi","anytime","evenpnq","c1","snpi-anytime-c2",7,17,60,74,83,"","exp2a","evenpnq"
"S_31","Y","50s","F","CAU","WE",NA,"",NA,"Carrie","evenl","inkling","pnq","c1","evenl-inkling-c2",17,69,22,6,89,"","exp2a","pnq"
"S_305","Y","50s","F","CAU","MA",NA,"",NA,"Matt","evenh","solve","pq","c1","evenh-solve-c2",28,13,72,22,7,"","exp2a","pq"
"S_305","Y","50s","F","CAU","MA",NA,"",NA,"Lily","snpi","anything","evenpnq","c1","snpi-anything-c2",15,90,62,89,36,"","exp2a","evenpnq"
"S_305","Y","50s","F","CAU","MA",NA,"",NA,"Andrew","mnpi","give","evenq","c1","mnpi-give-c2",32,78,65,77,69,"","exp2a","evenq"
"S_305","Y","50s","F","CAU","MA",NA,"",NA,"Jacob","evenl","grain","pnq","c1","evenl-grain-c2",79,84,87,84,30,"","exp2a","pnq"
"S_136","Y","30s","F","CAU","MW",NA,"",NA,"Alice","mnpi","lift","pnq","c1","mnpi-lift-c2",0,100,97,100,100,"","exp2a","pnq"
"S_136","Y","30s","F","CAU","MW",NA,"",NA,"Roy","snpi","anytime","evenq","c1","snpi-anytime-c2",100,97,88,85,67,"","exp2a","evenq"
"S_136","Y","30s","F","CAU","MW",NA,"",NA,"Jacob","evenl","grain","pq","c1","evenl-grain-c2",7,81,88,100,8,"","exp2a","pq"
"S_136","Y","30s","F","CAU","MW",NA,"",NA,"Matt","evenh","solve","evenpnq","c1","evenh-solve-c2",91,64,74,76,58,"","exp2a","evenpnq"
"S_299","Y","30s","M","CAU","SW",NA,"",NA,"Carrie","evenl","inkling","pnq","c1","evenl-inkling-c2",0,100,17,59,54,"","exp2a","pnq"
"S_299","Y","30s","M","CAU","SW",NA,"",NA,"Alice","mnpi","lift","evenq","c1","mnpi-lift-c2",0,100,15,25,70,"","exp2a","evenq"
"S_299","Y","30s","M","CAU","SW",NA,"",NA,"Lily","snpi","anything","evenpnq","c1","snpi-anything-c2",0,100,42,44,77,"","exp2a","evenpnq"
"S_299","Y","30s","M","CAU","SW",NA,"",NA,"Sally","evenh","call","pq","c1","evenh-call-c2",50,50,56,3,0,"","exp2a","pq"
"S_151","Y","40s","M","CAU","MW",NA,"",NA,"Carrie","evenl","inkling","pnq","c1","evenl-inkling-c2",0,98,94,63,77,"","exp2a","pnq"
"S_151","Y","40s","M","CAU","MW",NA,"",NA,"Andrew","mnpi","give","evenq","c1","mnpi-give-c2",15,99,83,61,35,"","exp2a","evenq"
"S_151","Y","40s","M","CAU","MW",NA,"",NA,"Matt","evenh","solve","pq","c1","evenh-solve-c2",83,8,28,4,0,"","exp2a","pq"
"S_151","Y","40s","M","CAU","MW",NA,"",NA,"Roy","snpi","anytime","evenpnq","c1","snpi-anytime-c2",80,99,96,80,4,"","exp2a","evenpnq"
"S_23","Y","30s","M","ASI","WE",NA,"",NA,"Andrew","mnpi","give","pnq","c1","mnpi-give-c2",20,100,70,80,30,"","exp2a","pnq"
"S_23","Y","30s","M","ASI","WE",NA,"",NA,"Roy","snpi","anytime","evenq","c1","snpi-anytime-c2",85,70,100,60,10,"","exp2a","evenq"
"S_23","Y","30s","M","ASI","WE",NA,"",NA,"Sally","evenh","call","evenpnq","c1","evenh-call-c2",0,100,80,30,40,"","exp2a","evenpnq"
"S_23","Y","30s","M","ASI","WE",NA,"",NA,"Jacob","evenl","grain","pq","c1","evenl-grain-c2",20,90,80,100,70,"","exp2a","pq"
"S_243","Y","40s","M","CAU","MW",NA,"",NA,"Andrew","mnpi","give","pq","c1","mnpi-give-c2",50,15,75,60,10,"","exp2a","pq"
"S_243","Y","40s","M","CAU","MW",NA,"",NA,"Jacob","evenl","grain","evenpnq","c1","evenl-grain-c2",90,95,100,75,40,"","exp2a","evenpnq"
"S_243","Y","40s","M","CAU","MW",NA,"",NA,"Matt","evenh","solve","evenq","c1","evenh-solve-c2",15,40,0,85,30,"","exp2a","evenq"
"S_243","Y","40s","M","CAU","MW",NA,"",NA,"Lily","snpi","anything","pnq","c1","snpi-anything-c2",40,20,85,95,35,"","exp2a","pnq"
"S_36","Y","30s","M","CAU","MW",NA,"",NA,"Andrew","mnpi","give","evenq","c1","mnpi-give-c2",85,92,72,97,89,"","exp2a","evenq"
"S_36","Y","30s","M","CAU","MW",NA,"",NA,"Matt","evenh","solve","pq","c1","evenh-solve-c2",78,93,89,95,94,"","exp2a","pq"
"S_36","Y","30s","M","CAU","MW",NA,"",NA,"Carrie","evenl","inkling","pnq","c1","evenl-inkling-c2",16,8,8,4,94,"","exp2a","pnq"
"S_36","Y","30s","M","CAU","MW",NA,"",NA,"Roy","snpi","anytime","evenpnq","c1","snpi-anytime-c2",8,5,7,14,51,"","exp2a","evenpnq"
"S_323","Y","50s","F","CAU","WE",NA,"",NA,"Lily","snpi","anything","evenpnq","c1","snpi-anything-c2",2,100,100,100,60,"","exp2a","evenpnq"
"S_323","Y","50s","F","CAU","WE",NA,"",NA,"Matt","evenh","solve","pq","c1","evenh-solve-c2",75,0,100,79,25,"","exp2a","pq"
"S_323","Y","50s","F","CAU","WE",NA,"",NA,"Andrew","mnpi","give","evenq","c1","mnpi-give-c2",0,86,74,71,96,"","exp2a","evenq"
"S_323","Y","50s","F","CAU","WE",NA,"",NA,"Jacob","evenl","grain","pnq","c1","evenl-grain-c2",56,100,99,99,26,"","exp2a","pnq"
"S_5","Y","30s","M","CAU","MW",NA,"",NA,"Jacob","evenl","grain","evenpnq","c1","evenl-grain-c2",0,36,7,15,68,"","exp2a","evenpnq"
"S_5","Y","30s","M","CAU","MW",NA,"",NA,"Sally","evenh","call","evenq","c1","evenh-call-c2",10,0,60,55,35,"","exp2a","evenq"
"S_5","Y","30s","M","CAU","MW",NA,"",NA,"Andrew","mnpi","give","pq","c1","mnpi-give-c2",34,10,55,60,30,"","exp2a","pq"
"S_5","Y","30s","M","CAU","MW",NA,"",NA,"Lily","snpi","anything","pnq","c1","snpi-anything-c2",100,85,100,75,15,"","exp2a","pnq"
"S_297","Y","40s","F","CAU","NE",NA,"",NA,"Carrie","evenl","inkling","evenq","c1","evenl-inkling-c2",0,48,59,59,52,"","exp2a","evenq"
"S_297","Y","40s","F","CAU","NE",NA,"",NA,"Roy","snpi","anytime","pq","c1","snpi-anytime-c2",81,0,85,66,16,"","exp2a","pq"
"S_297","Y","40s","F","CAU","NE",NA,"",NA,"Matt","evenh","solve","pnq","c1","evenh-solve-c2",86,33,86,65,45,"","exp2a","pnq"
"S_297","Y","40s","F","CAU","NE",NA,"",NA,"Andrew","mnpi","give","evenpnq","c1","mnpi-give-c2",0,100,51,69,94,"","exp2a","evenpnq"
"S_317","Y","30s","F","CAU","MW",NA,"",NA,"Matt","evenh","solve","pnq","c1","evenh-solve-c2",100,0,100,29,0,"","exp2a","pnq"
"S_317","Y","30s","F","CAU","MW",NA,"",NA,"Carrie","evenl","inkling","evenq","c1","evenl-inkling-c2",100,70,74,31,29,"","exp2a","evenq"
"S_317","Y","30s","F","CAU","MW",NA,"",NA,"Alice","mnpi","lift","evenpnq","c1","mnpi-lift-c2",74,89,74,31,35,"","exp2a","evenpnq"
"S_317","Y","30s","F","CAU","MW",NA,"",NA,"Lily","snpi","anything","pq","c1","snpi-anything-c2",50,66,65,33,30,"","exp2a","pq"
"S_80","Y","40s","F","CAU","SW",NA,"",NA,"Sally","evenh","call","evenpnq","c1","evenh-call-c2",51,20,16,80,26,"","exp2a","evenpnq"
"S_80","Y","40s","F","CAU","SW",NA,"",NA,"Roy","snpi","anytime","evenq","c1","snpi-anytime-c2",66,36,55,36,24,"","exp2a","evenq"
"S_80","Y","40s","F","CAU","SW",NA,"",NA,"Andrew","mnpi","give","pnq","c1","mnpi-give-c2",43,39,26,60,84,"","exp2a","pnq"
"S_80","Y","40s","F","CAU","SW",NA,"",NA,"Jacob","evenl","grain","pq","c1","evenl-grain-c2",33,40,22,55,80,"","exp2a","pq"
"S_309","Y","30s","M","CAU","MA",NA,"",NA,"Roy","snpi","anytime","pnq","c1","snpi-anytime-c2",97,64,95,38,12,"","exp2a","pnq"
"S_309","Y","30s","M","CAU","MA",NA,"",NA,"Alice","mnpi","lift","pq","c1","mnpi-lift-c2",54,27,95,39,11,"","exp2a","pq"
"S_309","Y","30s","M","CAU","MA",NA,"",NA,"Sally","evenh","call","evenq","c1","evenh-call-c2",28,45,26,75,65,"","exp2a","evenq"
"S_309","Y","30s","M","CAU","MA",NA,"",NA,"Carrie","evenl","inkling","evenpnq","c1","evenl-inkling-c2",23,94,26,10,81,"","exp2a","evenpnq"
"S_372","N","30s","F","ASI","nonUS",NA,"",NA,"Matt","evenh","solve","evenpnq","c1","evenh-solve-c2",8,79,78,89,45,"","exp2a","evenpnq"
"S_372","N","30s","F","ASI","nonUS",NA,"",NA,"Carrie","evenl","inkling","pq","c1","evenl-inkling-c2",72,64,28,67,75,"","exp2a","pq"
"S_372","N","30s","F","ASI","nonUS",NA,"",NA,"Lily","snpi","anything","evenq","c1","snpi-anything-c2",34,79,76,93,87,"","exp2a","evenq"
"S_372","N","30s","F","ASI","nonUS",NA,"",NA,"Andrew","mnpi","give","pnq","c1","mnpi-give-c2",70,77,64,87,86,"","exp2a","pnq"
"S_42","Y","30s","M","CAU","MA",NA,"",NA,"Jacob","evenl","grain","pnq","c1","evenl-grain-c2",97,93,91,59,1,"","exp2a","pnq"
"S_42","Y","30s","M","CAU","MA",NA,"",NA,"Sally","evenh","call","pq","c1","evenh-call-c2",99,59,88,76,24,"","exp2a","pq"
"S_42","Y","30s","M","CAU","MA",NA,"",NA,"Alice","mnpi","lift","evenq","c1","mnpi-lift-c2",19,51,56,79,65,"","exp2a","evenq"
"S_42","Y","30s","M","CAU","MA",NA,"",NA,"Roy","snpi","anytime","evenpnq","c1","snpi-anytime-c2",95,73,62,84,68,"","exp2a","evenpnq"
"S_186","Y","30s","F","ASI","SO",NA,"",NA,"Sally","evenh","call","pq","c1","evenh-call-c2",88,52,75,38,3,"","exp2a","pq"
"S_186","Y","30s","F","ASI","SO",NA,"",NA,"Carrie","evenl","inkling","pnq","c1","evenl-inkling-c2",78,70,52,75,33,"","exp2a","pnq"
"S_186","Y","30s","F","ASI","SO",NA,"",NA,"Lily","snpi","anything","evenpnq","c1","snpi-anything-c2",78,51,70,60,48,"","exp2a","evenpnq"
"S_186","Y","30s","F","ASI","SO",NA,"",NA,"Alice","mnpi","lift","evenq","c1","mnpi-lift-c2",74,74,52,73,35,"","exp2a","evenq"
"S_158","Y","30s","F","CAU","NE",NA,"",NA,"Matt","evenh","solve","pq","c1","evenh-solve-c2",89,25,70,39,0,"","exp2a","pq"
"S_158","Y","30s","F","CAU","NE",NA,"",NA,"Jacob","evenl","grain","pnq","c1","evenl-grain-c2",100,74,100,75,26,"","exp2a","pnq"
"S_158","Y","30s","F","CAU","NE",NA,"",NA,"Alice","mnpi","lift","evenq","c1","mnpi-lift-c2",60,94,93,87,60,"","exp2a","evenq"
"S_158","Y","30s","F","CAU","NE",NA,"",NA,"Lily","snpi","anything","evenpnq","c1","snpi-anything-c2",100,67,100,100,58,"","exp2a","evenpnq"
"S_370","Y","30s","M","CAU","MW",NA,"",NA,"Carrie","evenl","inkling","evenq","c1","evenl-inkling-c2",50,39,66,63,36,"","exp2a","evenq"
"S_370","Y","30s","M","CAU","MW",NA,"",NA,"Alice","mnpi","lift","evenpnq","c1","mnpi-lift-c2",46,69,68,36,27,"","exp2a","evenpnq"
"S_370","Y","30s","M","CAU","MW",NA,"",NA,"Sally","evenh","call","pnq","c1","evenh-call-c2",60,44,71,54,35,"","exp2a","pnq"
"S_370","Y","30s","M","CAU","MW",NA,"",NA,"Lily","snpi","anything","pq","c1","snpi-anything-c2",64,58,71,36,25,"","exp2a","pq"
"S_270","Y","20s","M","CAU","MA",NA,"",NA,"Jacob","evenl","grain","evenpnq","c1","evenl-grain-c2",17,72,63,62,64,"","exp2a","evenpnq"
"S_270","Y","20s","M","CAU","MA",NA,"",NA,"Sally","evenh","call","evenq","c1","evenh-call-c2",18,35,37,57,58,"","exp2a","evenq"
"S_270","Y","20s","M","CAU","MA",NA,"",NA,"Andrew","mnpi","give","pq","c1","mnpi-give-c2",71,37,62,65,54,"","exp2a","pq"
"S_270","Y","20s","M","CAU","MA",NA,"",NA,"Lily","snpi","anything","pnq","c1","snpi-anything-c2",83,24,68,69,34,"","exp2a","pnq"
"S_180","Y","30s","M","CAU","NE",NA,"",NA,"Alice","mnpi","lift","evenq","c1","mnpi-lift-c2",12,93,43,24,60,"","exp2a","evenq"
"S_180","Y","30s","M","CAU","NE",NA,"",NA,"Lily","snpi","anything","evenpnq","c1","snpi-anything-c2",5,79,59,80,71,"","exp2a","evenpnq"
"S_180","Y","30s","M","CAU","NE",NA,"",NA,"Carrie","evenl","inkling","pnq","c1","evenl-inkling-c2",62,59,64,57,71,"","exp2a","pnq"
"S_180","Y","30s","M","CAU","NE",NA,"",NA,"Sally","evenh","call","pq","c1","evenh-call-c2",69,27,52,31,12,"","exp2a","pq"
"S_274","Y","30s","F","CAU","NE",NA,"",NA,"Sally","evenh","call","pnq","c1","evenh-call-c2",99,64,67,56,47,"","exp2a","pnq"
"S_274","Y","30s","F","CAU","NE",NA,"",NA,"Roy","snpi","anytime","pq","c1","snpi-anytime-c2",47,46,53,46,48,"","exp2a","pq"
"S_274","Y","30s","F","CAU","NE",NA,"",NA,"Carrie","evenl","inkling","evenq","c1","evenl-inkling-c2",45,61,47,47,56,"","exp2a","evenq"
"S_274","Y","30s","F","CAU","NE",NA,"",NA,"Alice","mnpi","lift","evenpnq","c1","mnpi-lift-c2",53,56,54,55,54,"","exp2a","evenpnq"
"S_196","Y","40s","M","CAU","MA",NA,"",NA,"Andrew","mnpi","give","pnq","c1","mnpi-give-c2",34,85,90,73,56,"","exp2a","pnq"
"S_196","Y","40s","M","CAU","MA",NA,"",NA,"Roy","snpi","anytime","evenq","c1","snpi-anytime-c2",94,62,97,92,67,"","exp2a","evenq"
"S_196","Y","40s","M","CAU","MA",NA,"",NA,"Carrie","evenl","inkling","pq","c1","evenl-inkling-c2",88,97,44,30,55,"","exp2a","pq"
"S_196","Y","40s","M","CAU","MA",NA,"",NA,"Sally","evenh","call","evenpnq","c1","evenh-call-c2",74,60,86,73,42,"","exp2a","evenpnq"
"S_181","Y","50s","F","CAU","SW",NA,"",NA,"Roy","snpi","anytime","pnq","c1","snpi-anytime-c2",10,100,57,63,14,"","exp2a","pnq"
"S_181","Y","50s","F","CAU","SW",NA,"",NA,"Alice","mnpi","lift","pq","c1","mnpi-lift-c2",86,30,85,56,20,"","exp2a","pq"
"S_181","Y","50s","F","CAU","SW",NA,"",NA,"Carrie","evenl","inkling","evenpnq","c1","evenl-inkling-c2",8,100,94,87,16,"","exp2a","evenpnq"
"S_181","Y","50s","F","CAU","SW",NA,"",NA,"Sally","evenh","call","evenq","c1","evenh-call-c2",52,43,88,89,58,"","exp2a","evenq"
"S_248","Y","30s","M","CAU","MA",NA,"",NA,"Jacob","evenl","grain","pq","c1","evenl-grain-c2",4,17,76,95,67,"","exp2a","pq"
"S_248","Y","30s","M","CAU","MA",NA,"",NA,"Alice","mnpi","lift","pnq","c1","mnpi-lift-c2",97,96,98,81,84,"","exp2a","pnq"
"S_248","Y","30s","M","CAU","MA",NA,"",NA,"Matt","evenh","solve","evenpnq","c1","evenh-solve-c2",95,91,78,37,76,"","exp2a","evenpnq"
"S_248","Y","30s","M","CAU","MA",NA,"",NA,"Roy","snpi","anytime","evenq","c1","snpi-anytime-c2",83,79,99,92,66,"","exp2a","evenq"
"S_48","Y","30s","M","NAT","SW",NA,"",NA,"Andrew","mnpi","give","evenpnq","c1","mnpi-give-c2",75,72,71,59,39,"","exp2a","evenpnq"
"S_48","Y","30s","M","NAT","SW",NA,"",NA,"Sally","evenh","call","pnq","c1","evenh-call-c2",70,100,91,100,100,"","exp2a","pnq"
"S_48","Y","30s","M","NAT","SW",NA,"",NA,"Lily","snpi","anything","pq","c1","snpi-anything-c2",74,65,70,60,78,"","exp2a","pq"
"S_48","Y","30s","M","NAT","SW",NA,"",NA,"Jacob","evenl","grain","evenq","c1","evenl-grain-c2",66,67,70,59,58,"","exp2a","evenq"
"S_368","Y","50s","F","CAU","MW",NA,"",NA,"Alice","mnpi","lift","evenpnq","c1","mnpi-lift-c2",18,90,70,86,86,"","exp2a","evenpnq"
"S_368","Y","50s","F","CAU","MW",NA,"",NA,"Jacob","evenl","grain","evenq","c1","evenl-grain-c2",16,88,77,89,86,"","exp2a","evenq"
"S_368","Y","50s","F","CAU","MW",NA,"",NA,"Matt","evenh","solve","pnq","c1","evenh-solve-c2",85,73,86,84,89,"","exp2a","pnq"
"S_368","Y","50s","F","CAU","MW",NA,"",NA,"Roy","snpi","anytime","pq","c1","snpi-anytime-c2",76,65,63,74,36,"","exp2a","pq"
"S_103","Y","40s","F","CAU","MW",NA,"",NA,"Sally","evenh","call","evenq","c1","evenh-call-c2",7,5,16,20,60,"","exp2a","evenq"
"S_103","Y","40s","F","CAU","MW",NA,"",NA,"Lily","snpi","anything","pnq","c1","snpi-anything-c2",80,17,87,87,16,"","exp2a","pnq"
"S_103","Y","40s","F","CAU","MW",NA,"",NA,"Jacob","evenl","grain","evenpnq","c1","evenl-grain-c2",27,28,35,23,56,"","exp2a","evenpnq"
"S_103","Y","40s","F","CAU","MW",NA,"",NA,"Andrew","mnpi","give","pq","c1","mnpi-give-c2",38,27,30,31,60,"","exp2a","pq"
"S_150","Y","50s","M","CAU","MA",NA,"",NA,"Matt","evenh","solve","pq","c1","evenh-solve-c2",73,20,46,16,12,"","exp2a","pq"
"S_150","Y","50s","M","CAU","MA",NA,"",NA,"Alice","mnpi","lift","evenq","c1","mnpi-lift-c2",5,11,49,66,37,"","exp2a","evenq"
"S_150","Y","50s","M","CAU","MA",NA,"",NA,"Carrie","evenl","inkling","pnq","c1","evenl-inkling-c2",54,66,51,62,36,"","exp2a","pnq"
"S_150","Y","50s","M","CAU","MA",NA,"",NA,"Roy","snpi","anytime","evenpnq","c1","snpi-anytime-c2",57,76,61,69,15,"","exp2a","evenpnq"
"S_77","Y","30s","M","CAU","MW",NA,"",NA,"Jacob","evenl","grain","pq","c1","evenl-grain-c2",0,100,72,100,33,"","exp2a","pq"
"S_77","Y","30s","M","CAU","MW",NA,"",NA,"Andrew","mnpi","give","pnq","c1","mnpi-give-c2",0,100,76,64,21,"","exp2a","pnq"
"S_77","Y","30s","M","CAU","MW",NA,"",NA,"Matt","evenh","solve","evenpnq","c1","evenh-solve-c2",0,100,100,26,0,"","exp2a","evenpnq"
